family,node,trigger_date,dedup_variant,parameterization,direction,sigma20,state,state_immature,entry_price,fill_date,stopped_at_bar,liftoff_at_bar,entry_price_fm,fwd_ret_5,fwd_mdd_5,fwd_mfe_5,fwd_ret_10,fwd_mdd_10,fwd_mfe_10,fwd_ret_21,fwd_mdd_21,fwd_mfe_21,fwd_ret_63,fwd_mdd_63,fwd_mfe_63,mfe_R_5,mae_R_5,mfe_R_10,mae_R_10,mfe_R_21,mae_R_21,mfe_R_63,mae_R_63,policy_R_rot21,never_touch_m1r_rot21,excess_21,excess_63,exhaust_exit_ret,exhaust_exit_R,accel_flip_date,accel_flip_exit_ret,accel_flip_exit_R,exhaust_minus_accel_flip_lag,vix_pctile,spy_above_200d,policy_R_pos63,never_touch_m1r_pos63,note,routing_cell,ohlc_coverage,state_hl,entry_price_hl,fill_date_hl,stopped_at_bar_hl,liftoff_at_bar_hl,note_hl,mfe_R_hl_21,mae_R_hl_21,mfe_R_hl_63,mae_R_hl_63
routing_6,XLB,2005-10-10,raw,rot21,in,0.0395364229822142,CLEAN_LIFTOFF,False,8.440252304077148,2005-10-11,,14.0,8.440252304077148,-0.0090631379059972,-0.0094408675193887,0.0015108054623567,0.0237915420656102,-0.0094408675193887,0.0245466623187649,0.050982311678116,-0.0094408675193887,0.0574020202376295,0.1776472653980465,-0.0094408675193887,0.1947753768652307,0.0382,-0.2388,0.6209,-0.2388,1.4519,-0.2388,4.9265,-0.2388,1.2895,True,0.017544,0.079991,,,2005-10-12,-0.009441,-0.2388,,0.6488095238095238,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,13.239999771118164,2005-10-11,,11.0,HL-liftoff at bar +11,1.6334,-0.5253,1.6334,-0.5253
routing_6,XLB,2005-10-10,raw,pos63,in,0.0395364229822142,CLEAN_LIFTOFF,False,8.440252304077148,2005-10-11,,23.0,8.440252304077148,-0.0090631379059972,-0.0094408675193887,0.0015108054623567,0.0237915420656102,-0.0094408675193887,0.0245466623187649,0.050982311678116,-0.0094408675193887,0.0574020202376295,0.1776472653980465,-0.0094408675193887,0.1947753768652307,0.0382,-0.2388,0.6209,-0.2388,1.4519,-0.2388,4.9265,-0.2388,,,0.017544,0.079991,,,2005-10-12,-0.009441,-0.2388,,0.6488095238095238,0.0,4.4933,True,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,13.239999771118164,2005-10-11,,23.0,HL-liftoff at bar +23,1.6334,-0.5253,4.8045,-0.5253
routing_6,XLB,2006-01-20,raw,rot21,in,0.044496560871201,DEAD_MONEY,False,9.804709434509276,2006-01-23,,,9.804709434509276,0.0383355365921722,0.0,0.0383355365921722,0.0366974636569286,0.0,0.0429228411329927,0.0416121687974777,0.0,0.0429228411329927,0.1287044244699169,0.0,0.1326552140004511,0.8615,0.0,0.9646,0.0,0.9646,0.0,2.9812,0.0,0.9352,True,0.019068,0.08907,,,2006-01-24,0.016055,0.3608,,0.6111111111111112,1.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,15.260000228881836,2006-01-23,,6.0,HL-liftoff at bar +6,1.0898,-0.0442,1.0898,-0.0442
routing_6,XLB,2006-01-20,raw,pos63,in,0.044496560871201,CLEAN_LIFTOFF,False,9.804709434509276,2006-01-23,,51.0,9.804709434509276,0.0383355365921722,0.0,0.0383355365921722,0.0366974636569286,0.0,0.0429228411329927,0.0416121687974777,0.0,0.0429228411329927,0.1287044244699169,0.0,0.1326552140004511,0.8615,0.0,0.9646,0.0,0.9646,0.0,2.9812,0.0,,,0.019068,0.08907,,,2006-01-24,0.016055,0.3608,,0.6111111111111112,1.0,2.8925,True,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,15.260000228881836,2006-01-23,,51.0,HL-liftoff at bar +51,1.0898,-0.0442,2.9381,-0.0442
routing_6,XLB,2006-05-15,raw,rot21,in,0.0464226485715185,STOPPED,False,10.769609451293944,2006-05-16,4.0,,10.769609451293944,-0.0521577818838522,-0.0542561185694826,0.0,-0.036270868912933,-0.05635463235983,0.0,-0.0713426503402092,-0.1130097228718521,0.0,-0.0545338187655553,-0.1130097228718521,0.0,0.0,-1.1687,0.0,-1.2139,0.0,-2.4344,0.0,-2.4344,-1.0,False,-0.046673,-0.053672,,,2006-05-17,-0.03717,-0.8007,,0.621031746031746,1.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,16.68000030517578,2006-05-16,3.0,,HL-stop at bar +3,-0.0129,-2.5635,-0.0129,-2.5635
routing_6,XLB,2006-05-15,raw,pos63,in,0.0464226485715185,STOPPED,False,10.769609451293944,2006-05-16,4.0,,10.769609451293944,-0.0521577818838522,-0.0542561185694826,0.0,-0.036270868912933,-0.05635463235983,0.0,-0.0713426503402092,-0.1130097228718521,0.0,-0.0545338187655553,-0.1130097228718521,0.0,0.0,-1.1687,0.0,-1.2139,0.0,-2.4344,0.0,-2.4344,,,-0.046673,-0.053672,,,2006-05-17,-0.03717,-0.8007,,0.621031746031746,1.0,-1.0,False,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,16.68000030517578,2006-05-16,3.0,,HL-stop at bar +3,-0.0129,-2.5635,-0.0129,-2.5635
routing_6,XLB,2006-06-12,raw,rot21,in,0.0688685792602356,CLEAN_LIFTOFF,False,9.552538871765137,2006-06-13,,12.0,9.552538871765137,0.0244187552157362,0.0,0.0469757939924104,0.0424503894200036,0.0,0.0557194119380071,0.0455124177824268,0.0,0.1050523018724087,0.0635444513252698,0.0,0.1050523018724087,0.6821,0.0,0.8091,0.0,1.5254,0.0,1.5254,0.0,0.6609,True,0.029208,-0.015787,,,2006-06-14,0.046976,0.6821,,0.998015873015873,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,14.795000076293945,2006-06-13,,12.0,HL-liftoff at bar +12,1.4378,-0.0834,1.4378,-0.0834
routing_6,XLB,2006-06-12,raw,pos63,in,0.0688685792602356,CUSHIONED,False,9.552538871765137,2006-06-13,,,9.552538871765137,0.0244187552157362,0.0,0.0469757939924104,0.0424503894200036,0.0,0.0557194119380071,0.0455124177824268,0.0,0.1050523018724087,0.0635444513252698,0.0,0.1050523018724087,0.6821,0.0,0.8091,0.0,1.5254,0.0,1.5254,0.0,,,0.029208,-0.015787,,,2006-06-14,0.046976,0.6821,,0.998015873015873,0.0,0.9227,True,,routing_ai_compute/energy_commodities/high_vix_10d,True,CUSHIONED,14.795000076293945,2006-06-13,,,HL-cushioned at bar +12; ret@read=+0.056,1.4378,-0.0834,1.4378,-0.0834
routing_6,XLB,2006-07-13,raw,rot21,in,0.0694565080191247,DEAD_MONEY,False,10.00355052947998,2006-07-14,,,10.00355052947998,-0.0237168028205012,-0.0237168028205012,0.0175439533101868,-0.0003248015178631,-0.0237168028205012,0.0175439533101868,-0.0032485871801307,-0.0237168028205012,0.01786875482805,0.0597867406811183,-0.0237168028205012,0.0597867406811183,0.2526,-0.3415,0.2526,-0.3415,0.2573,-0.3415,0.8608,-0.3415,-0.0468,True,-0.032313,-0.048369,,,2006-07-17,-0.009097,-0.131,,0.9682539682539684,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,DEAD_MONEY,15.390000343322754,2006-07-14,,,HL dead-money; ret@read=-0.003,0.4818,-0.4023,0.4818,-0.4023
routing_6,XLB,2006-07-13,raw,pos63,in,0.0694565080191247,DEAD_MONEY,False,10.00355052947998,2006-07-14,,,10.00355052947998,-0.0237168028205012,-0.0237168028205012,0.0175439533101868,-0.0003248015178631,-0.0237168028205012,0.0175439533101868,-0.0032485871801307,-0.0237168028205012,0.01786875482805,0.0597867406811183,-0.0237168028205012,0.0597867406811183,0.2526,-0.3415,0.2526,-0.3415,0.2573,-0.3415,0.8608,-0.3415,,,-0.032313,-0.048369,,,2006-07-17,-0.009097,-0.131,,0.9682539682539684,0.0,0.8608,True,,routing_ai_compute/energy_commodities/high_vix_10d,True,DEAD_MONEY,15.390000343322754,2006-07-14,,,HL dead-money (edge); ret@read=+0.054,0.4818,-0.4023,0.7999,-0.4023
routing_6,XLB,2007-03-01,raw,rot21,in,0.0535419223020476,CLEAN_LIFTOFF,False,12.046140670776367,2007-03-02,,16.0,12.046140670776367,0.0235943364155724,-0.0131687220644218,0.0235943364155724,0.0191385775677457,-0.0131687220644218,0.027434798049986,0.0449607142387786,-0.0131687220644218,0.0573220764238406,0.1391827313971156,-0.0131687220644218,0.1391827313971156,0.4407,-0.246,0.5124,-0.246,1.0706,-0.246,2.5995,-0.246,0.8397,True,0.015727,0.023649,,,2007-03-05,0.006859,0.1281,,0.9166666666666666,1.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,18.225000381469727,2007-03-02,,16.0,HL-liftoff at bar +16,1.281,-0.3177,1.281,-0.3177
routing_6,XLB,2007-03-01,raw,pos63,in,0.0535419223020476,CLEAN_LIFTOFF,False,12.046140670776367,2007-03-02,,55.0,12.046140670776367,0.0235943364155724,-0.0131687220644218,0.0235943364155724,0.0191385775677457,-0.0131687220644218,0.027434798049986,0.0449607142387786,-0.0131687220644218,0.0573220764238406,0.1391827313971156,-0.0131687220644218,0.1391827313971156,0.4407,-0.246,0.5124,-0.246,1.0706,-0.246,2.5995,-0.246,,,0.015727,0.023649,,,2007-03-05,0.006859,0.1281,,0.9166666666666666,1.0,2.5995,True,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,18.225000381469727,2007-03-02,,54.0,HL-liftoff at bar +54,1.281,-0.3177,2.5722,-0.3177
routing_6,XLB,2007-06-11,raw,rot21,in,0.0473735311361992,CLEAN_LIFTOFF,False,13.090723037719728,2007-06-12,,5.0,13.090723037719728,0.0486878122491643,0.0,0.0486878122491643,0.0093298290955572,0.0,0.0486878122491643,0.0778883043150178,0.0,0.0778883043150178,-0.0127612642822871,-0.0757331485439457,0.0974396606651397,1.0277,0.0,1.0277,0.0,1.6441,0.0,2.0568,-1.5986,1.6441,True,0.041768,-0.002575,,,2007-06-13,0.031345,0.6617,,0.8571428571428571,1.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,19.780000686645508,2007-06-12,,4.0,HL-liftoff at bar +4,1.6435,-0.1654,1.6435,-0.1654
routing_6,XLB,2007-06-11,raw,pos63,in,0.0473735311361992,CLEAN_LIFTOFF,False,13.090723037719728,2007-06-12,,25.0,13.090723037719728,0.0486878122491643,0.0,0.0486878122491643,0.0093298290955572,0.0,0.0486878122491643,0.0778883043150178,0.0,0.0778883043150178,-0.0127612642822871,-0.0757331485439457,0.0974396606651397,1.0277,0.0,1.0277,0.0,1.6441,0.0,2.0568,-1.5986,,,0.041768,-0.002575,,,2007-06-13,0.031345,0.6617,,0.8571428571428571,1.0,-0.2694,False,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,19.780000686645508,2007-06-12,45.0,,HL-stop at bar +45,1.6435,-0.1654,1.9743,-2.6306
routing_6,XLB,2007-06-28,raw,rot21,in,0.0566023701979395,CLEAN_LIFTOFF,False,13.46216106414795,2007-06-29,,9.0,13.46216106414795,0.0296292906418409,0.0,0.0296292906418409,0.0535801711223475,0.0,0.0592592896946952,-0.0266667157831635,-0.0390124778807515,0.067159914364443,0.0445191692124007,-0.1012348383218337,0.067159914364443,0.5235,0.0,1.0469,0.0,1.1865,-0.6892,1.1865,-1.7885,-0.4711,True,0.004644,0.025415,,,2007-07-02,0.016296,0.2879,,0.8928571428571429,1.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,20.25,2007-06-29,,9.0,HL-liftoff at bar +9,1.204,-0.7241,1.204,-0.7241
routing_6,XLB,2007-06-28,raw,pos63,in,0.0566023701979395,STOPPED,False,13.46216106414795,2007-06-29,31.0,,13.46216106414795,0.0296292906418409,0.0,0.0296292906418409,0.0535801711223475,0.0,0.0592592896946952,-0.0266667157831635,-0.0390124778807515,0.067159914364443,0.0445191692124007,-0.1012348383218337,0.067159914364443,0.5235,0.0,1.0469,0.0,1.1865,-0.6892,1.1865,-1.7885,,,0.004644,0.025415,,,2007-07-02,0.016296,0.2879,,0.8928571428571429,1.0,-1.0,False,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,20.25,2007-06-29,25.0,,HL-stop at bar +25,1.204,-0.7241,1.204,-2.5606
routing_6,XLB,2007-07-27,raw,rot21,in,0.0665371949310605,STOPPED,False,13.262721061706545,2007-07-30,12.0,,13.262721061706545,-0.0258146795589061,-0.0370929082975725,0.0,-0.0263160108696566,-0.0370929082975725,0.0065160846312255,-0.043859874303326,-0.0877195328874993,0.0065160846312255,0.0896835119595775,-0.0877195328874993,0.0952224607356986,0.0,-0.5575,0.0979,-0.5575,0.0979,-1.3184,1.4311,-1.3184,-1.0,False,-0.019026,0.042399,,,2007-07-31,-0.006266,-0.0942,,0.998015873015873,1.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,19.950000762939453,2007-07-30,12.0,,HL-stop at bar +12,0.275,-1.9851,0.275,-1.9851
routing_6,XLB,2007-07-27,raw,pos63,in,0.0665371949310605,STOPPED,False,13.262721061706545,2007-07-30,12.0,,13.262721061706545,-0.0258146795589061,-0.0370929082975725,0.0,-0.0263160108696566,-0.0370929082975725,0.0065160846312255,-0.043859874303326,-0.0877195328874993,0.0065160846312255,0.0896835119595775,-0.0877195328874993,0.0952224607356986,0.0,-0.5575,0.0979,-0.5575,0.0979,-1.3184,1.4311,-1.3184,,,-0.019026,0.042399,,,2007-07-31,-0.006266,-0.0942,,0.998015873015873,1.0,-1.0,False,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,19.950000762939453,2007-07-30,12.0,,HL-stop at bar +12,0.275,-1.9851,1.4954,-1.9851
routing_6,XLB,2007-08-16,raw,rot21,in,0.0840199611395313,CLEAN_LIFTOFF,False,12.265522956848145,2007-08-17,,21.0,12.265522956848145,0.0677505978579358,0.0,0.0677505978579358,0.0609757169027502,0.0,0.0677505978579358,0.119241450322451,0.0,0.119241450322451,0.095785561263362,0.0,0.1940660427655516,0.8064,0.0,0.8064,0.0,1.4192,0.0,2.3098,0.0,1.4192,True,0.065686,0.085279,,,2007-08-20,0.024932,0.2967,,0.998015873015873,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,18.450000762939453,2007-08-17,,20.0,HL-liftoff at bar +20,1.4353,0.0,1.4353,0.0
routing_6,XLB,2007-08-16,raw,pos63,in,0.0840199611395313,CLEAN_LIFTOFF,False,12.265522956848145,2007-08-17,,34.0,12.265522956848145,0.0677505978579358,0.0,0.0677505978579358,0.0609757169027502,0.0,0.0677505978579358,0.119241450322451,0.0,0.119241450322451,0.095785561263362,0.0,0.1940660427655516,0.8064,0.0,0.8064,0.0,1.4192,0.0,2.3098,0.0,,,0.065686,0.085279,,,2007-08-20,0.024932,0.2967,,0.998015873015873,0.0,1.14,True,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,18.450000762939453,2007-08-17,,34.0,HL-liftoff at bar +34,1.4353,0.0,2.3352,0.0
routing_6,XLB,2007-11-09,raw,rot21,in,0.0847467712415713,CLEAN_LIFTOFF,False,13.313496589660645,2007-11-12,,19.0,13.313496589660645,-0.0188113891958525,-0.0188113891958525,0.0318533105476255,-0.0218207988660344,-0.0295963965592788,0.0318533105476255,0.0629547701027197,-0.0295963965592788,0.0943060109469675,0.0259679418931502,-0.0649308144510402,0.0943060109469675,0.3759,-0.222,0.3759,-0.3492,1.1128,-0.3492,1.1128,-0.7662,0.7429,True,0.023498,0.071941,,,2007-11-13,0.031853,0.3759,,0.992063492063492,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,19.934999465942383,2007-11-12,,19.0,HL-liftoff at bar +19,1.1394,-0.5534,1.1394,-0.5534
routing_6,XLB,2007-11-09,raw,pos63,in,0.0847467712415713,CUSHIONED,False,13.313496589660645,2007-11-12,,,13.313496589660645,-0.0188113891958525,-0.0188113891958525,0.0318533105476255,-0.0218207988660344,-0.0295963965592788,0.0318533105476255,0.0629547701027197,-0.0295963965592788,0.0943060109469675,0.0259679418931502,-0.0649308144510402,0.0943060109469675,0.3759,-0.222,0.3759,-0.3492,1.1128,-0.3492,1.1128,-0.7662,,,0.023498,0.071941,,,2007-11-13,0.031853,0.3759,,0.992063492063492,0.0,0.3064,True,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,19.934999465942383,2007-11-12,46.0,,HL-stop at bar +46,1.1394,-0.5534,1.1394,-1.5449
routing_6,XLB,2008-01-04,raw,rot21,in,0.0872965014580465,DEAD_MONEY,False,13.55809211730957,2008-01-07,,,13.55809211730957,0.0273498261550333,-0.0154150509014404,0.0273498261550333,-0.0798107717056502,-0.0817999829777536,0.0273498261550333,-0.0340622887606045,-0.0817999829777536,0.0273498261550333,0.0744538285634701,-0.0817999829777536,0.0744538285634701,0.3133,-0.1766,0.3133,-0.937,0.3133,-0.937,0.8529,-0.937,-0.3902,True,0.02359,0.100607,,,2008-01-08,-0.009199,-0.1054,,0.9186507936507936,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,20.110000610351562,2008-01-07,8.0,,HL-stop at bar +8,0.3475,-1.5864,0.3475,-1.5864
routing_6,XLB,2008-01-04,raw,pos63,in,0.0872965014580465,DEAD_MONEY,False,13.55809211730957,2008-01-07,,,13.55809211730957,0.0273498261550333,-0.0154150509014404,0.0273498261550333,-0.0798107717056502,-0.0817999829777536,0.0273498261550333,-0.0340622887606045,-0.0817999829777536,0.0273498261550333,0.0744538285634701,-0.0817999829777536,0.0744538285634701,0.3133,-0.1766,0.3133,-0.937,0.3133,-0.937,0.8529,-0.937,,,0.02359,0.100607,,,2008-01-08,-0.009199,-0.1054,,0.9186507936507936,0.0,0.8529,True,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,20.110000610351562,2008-01-07,8.0,,HL-stop at bar +8,0.3475,-1.5864,1.0196,-1.5864
routing_6,XLB,2008-05-27,raw,rot21,in,0.0604572651290556,DEAD_MONEY,False,15.135639190673828,2008-05-28,,,15.135639190673828,-0.01630950493697,-0.01630950493697,0.0,-0.0285967345957385,-0.0285967345957385,0.0167557313185391,-0.0587107775075692,-0.0587107775075692,0.0167557313185391,-0.1224506435312801,-0.1487103288868636,0.0167557313185391,0.0,-0.2698,0.2772,-0.473,0.2772,-0.9711,0.2772,-2.4598,-0.9711,True,0.016154,-0.041526,,,2008-05-29,-0.005586,-0.0924,,0.6567460317460317,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,22.3799991607666,2008-05-28,21.0,,HL-stop at bar +21,0.2772,-1.1788,0.2772,-1.1788
routing_6,XLB,2008-05-27,raw,pos63,in,0.0604572651290556,STOPPED,False,15.135639190673828,2008-05-28,23.0,,15.135639190673828,-0.01630950493697,-0.01630950493697,0.0,-0.0285967345957385,-0.0285967345957385,0.0167557313185391,-0.0587107775075692,-0.0587107775075692,0.0167557313185391,-0.1224506435312801,-0.1487103288868636,0.0167557313185391,0.0,-0.2698,0.2772,-0.473,0.2772,-0.9711,0.2772,-2.4598,,,0.016154,-0.041526,,,2008-05-29,-0.005586,-0.0924,,0.6567460317460317,0.0,-1.0,False,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,22.3799991607666,2008-05-28,21.0,,HL-stop at bar +21,0.2772,-1.1788,0.2772,-2.6607
routing_6,XLB,2008-06-12,raw,rot21,in,0.0736165821424929,STOPPED,False,15.061244010925291,2008-06-13,12.0,,15.061244010925291,-0.020680296075587,-0.020680296075587,0.0044908271516892,-0.0549633856669017,-0.0549633856669017,0.0044908271516892,-0.1097708147714102,-0.1156348575011022,0.0044908271516892,-0.1411217563583642,-0.1887117462392338,0.0044908271516892,0.061,-0.2809,0.061,-0.7466,0.061,-1.5708,0.061,-2.5634,-1.0,False,-0.002868,-0.071865,,,2008-06-16,0.004491,0.061,,0.7837301587301587,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,22.270000457763672,2008-06-13,12.0,,HL-stop at bar +12,0.2043,-2.0007,0.2043,-2.0007
routing_6,XLB,2008-06-12,raw,pos63,in,0.0736165821424929,STOPPED,False,15.061244010925291,2008-06-13,12.0,,15.061244010925291,-0.020680296075587,-0.020680296075587,0.0044908271516892,-0.0549633856669017,-0.0549633856669017,0.0044908271516892,-0.1097708147714102,-0.1156348575011022,0.0044908271516892,-0.1411217563583642,-0.1887117462392338,0.0044908271516892,0.061,-0.2809,0.061,-0.7466,0.061,-1.5708,0.061,-2.5634,,,-0.002868,-0.071865,,,2008-06-16,0.004491,0.061,,0.7837301587301587,0.0,-1.0,False,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,22.270000457763672,2008-06-13,12.0,,HL-stop at bar +12,0.2043,-2.0007,0.2043,-2.7418
routing_6,XLB,2008-06-26,raw,rot21,in,0.0745600554118403,DEAD_MONEY,False,14.233427047729492,2008-06-27,,,14.233427047729492,-0.0536991711128368,-0.0642001282426667,0.0,-0.0486871207243231,-0.0642001282426667,0.0,-0.0515515419606119,-0.0701670973806737,0.0,-0.1539719380388252,-0.1539719380388252,0.0,0.0,-0.8611,0.0,-0.8611,0.0,-0.9411,0.0,-2.0651,-0.6914,True,-0.04175,-0.107077,,,2008-06-30,-0.022434,-0.3009,,0.8174603174603174,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,20.950000762939453,2008-06-27,4.0,,HL-stop at bar +4,0.0768,-1.2548,0.0768,-1.2548
routing_6,XLB,2008-06-26,raw,pos63,in,0.0745600554118403,STOPPED,False,14.233427047729492,2008-06-27,25.0,,14.233427047729492,-0.0536991711128368,-0.0642001282426667,0.0,-0.0486871207243231,-0.0642001282426667,0.0,-0.0515515419606119,-0.0701670973806737,0.0,-0.1539719380388252,-0.1539719380388252,0.0,0.0,-0.8611,0.0,-0.8611,0.0,-0.9411,0.0,-2.0651,,,-0.04175,-0.107077,,,2008-06-30,-0.022434,-0.3009,,0.8174603174603174,0.0,-1.0,False,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,20.950000762939453,2008-06-27,4.0,,HL-stop at bar +4,0.0768,-1.2548,0.0768,-2.3431
routing_6,XLB,2008-09-08,raw,rot21,in,0.0663996685512796,CLEAN_LIFTOFF,False,12.21901035308838,2008-09-09,,8.0,12.21901035308838,0.0258550964167116,0.0,0.058659779258807,0.0322058174005961,0.0,0.0705186886524871,-0.2141699071715639,-0.2387794290306207,0.0705186886524871,-0.3405739102432371,-0.444046354198821,0.0705186886524871,0.8834,0.0,1.062,0.0,1.062,-3.5961,1.062,-6.6875,-3.2255,False,-0.010099,-0.083365,,,2008-09-10,0.025855,0.3894,,0.6924603174603174,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,CLEAN_LIFTOFF,17.985000610351562,2008-09-09,,8.0,HL-liftoff at bar +8,1.2686,-4.1325,1.2686,-4.1325
routing_6,XLB,2008-09-08,raw,pos63,in,0.0663996685512796,STOPPED,False,12.21901035308838,2008-09-09,14.0,,12.21901035308838,0.0258550964167116,0.0,0.058659779258807,0.0322058174005961,0.0,0.0705186886524871,-0.2141699071715639,-0.2387794290306207,0.0705186886524871,-0.3405739102432371,-0.444046354198821,0.0705186886524871,0.8834,0.0,1.062,0.0,1.062,-3.5961,1.062,-6.6875,,,-0.010099,-0.083365,,,2008-09-10,0.025855,0.3894,,0.6924603174603174,0.0,-1.0,False,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,17.985000610351562,2008-09-09,14.0,,HL-stop at bar +14,1.2686,-4.1325,1.2686,-7.1847
routing_6,XLB,2008-10-03,raw,rot21,in,0.1510883132449215,STOPPED,False,9.80709457397461,2008-10-06,13.0,,9.80709457397461,0.0205574297582413,-0.105226691654307,0.0205574297582413,-0.0574915077419286,-0.1320559257932428,0.0205574297582413,-0.0588851015861939,-0.2613241290597622,0.0205574297582413,-0.1482975030641365,-0.3073174422209438,0.0205574297582413,0.1361,-0.6965,0.1361,-0.874,0.1361,-1.7296,0.1361,-2.034,-1.0,False,-0.017728,-0.048114,,,2008-10-07,-0.020906,-0.1384,,0.9940476190476192,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,14.350000381469727,2008-10-06,4.0,,HL-stop at bar +4,0.3206,-1.7296,0.3206,-1.7296
routing_6,XLB,2008-10-03,raw,pos63,in,0.1510883132449215,STOPPED,False,9.80709457397461,2008-10-06,13.0,,9.80709457397461,0.0205574297582413,-0.105226691654307,0.0205574297582413,-0.0574915077419286,-0.1320559257932428,0.0205574297582413,-0.0588851015861939,-0.2613241290597622,0.0205574297582413,-0.1482975030641365,-0.3073174422209438,0.0205574297582413,0.1361,-0.6965,0.1361,-0.874,0.1361,-1.7296,0.1361,-2.034,,,-0.017728,-0.048114,,,2008-10-07,-0.020906,-0.1384,,0.9940476190476192,0.0,-1.0,False,,routing_ai_compute/energy_commodities/high_vix_10d,True,STOPPED,14.350000381469727,2008-10-06,4.0,,HL-stop at bar +4,0.3206,-1.7296,0.3206,-2.2808
routing_6,XLB,2008-11-12,raw,rot21,in,0.2341469791941009,DEAD_MONEY,False,8.26597785949707,2008-11-13,,,8.26597785949707,-0.1781730523174717,-0.1781730523174717,0.0,-0.0429929901404163,-0.1781730523174717,0.0,-0.0471269359375119,-0.1781730523174717,0.0,-0.1359534103581814,-0.1781730523174717,0.0119882236020372,0.0,-0.7609,0.0,-0.7609,0.0,-0.7609,0.0512,-0.7609,-0.2013,True,-0.009615,-0.011934,,,2008-11-14,-0.080199,-0.3425,,0.9781746031746033,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,DEAD_MONEY,12.095000267028809,2008-11-13,,,HL dead-money; ret@read=-0.047,0.0371,-0.9499,0.0371,-0.9499
routing_6,XLB,2008-11-12,raw,pos63,in,0.2341469791941009,DEAD_MONEY,False,8.26597785949707,2008-11-13,,,8.26597785949707,-0.1781730523174717,-0.1781730523174717,0.0,-0.0429929901404163,-0.1781730523174717,0.0,-0.0471269359375119,-0.1781730523174717,0.0,-0.1359534103581814,-0.1781730523174717,0.0119882236020372,0.0,-0.7609,0.0,-0.7609,0.0,-0.7609,0.0512,-0.7609,,,-0.009615,-0.011934,,,2008-11-14,-0.080199,-0.3425,,0.9781746031746033,0.0,-0.5806,True,,routing_ai_compute/energy_commodities/high_vix_10d,True,DEAD_MONEY,12.095000267028809,2008-11-13,,,HL dead-money; ret@read=-0.146,0.0371,-0.9499,0.1201,-0.9499
routing_6,XLB,2009-01-15,raw,rot21,in,0.1165330669565426,DEAD_MONEY,False,7.795880317687988,2009-01-16,,,7.795880317687988,-0.0350492924829223,-0.0563446555557091,0.0,-0.0789709749977154,-0.0789709749977154,0.0,-0.0891752388779205,-0.0891752388779205,0.0048799490811324,0.0409001179633481,-0.1978705799067425,0.0913385934653712,0.0,-0.4835,0.0,-0.6777,0.0419,-0.7652,0.7838,-1.698,-0.7652,True,-0.018284,0.053043,,,2009-01-20,-0.02307,-0.198,,0.8988095238095238,0.0,,,,routing_ai_compute/energy_commodities/high_vix_10d,True,DEAD_MONEY,11.270000457763672,2009-01-16,,,HL dead-money; ret@read=-0.089,0.1865,-0.8871,0.1865,-0.8871
