sample,year,phase,horizon,asset,return,excess_spy
expanded_1999_2025,2020,election,apr_oct,XLU,0.1449515469159508,-0.13260392976999813
expanded_1999_2025,2020,election,apr_oct,XLK,0.38623553097372887,0.10868005428777994
expanded_1999_2025,2020,election,jul_dec,SPY,0.22252160474175597,0.0
expanded_1999_2025,2020,election,jul_dec,QQQ,0.2694211123520589,0.046899507610302926
expanded_1999_2025,2020,election,jul_dec,DEF,0.14854193979383035,-0.07397966494792563
expanded_1999_2025,2020,election,jul_dec,XLV,0.14280690338791246,-0.07971470135384351
expanded_1999_2025,2020,election,jul_dec,XLP,0.16677530065050994,-0.055746304091246035
expanded_1999_2025,2020,election,jul_dec,XLU,0.13013788261767245,-0.09238372212408352
expanded_1999_2025,2020,election,jul_dec,XLK,0.24998999647203823,0.02746839173028226
expanded_1999_2025,2020,election,q2,SPY,0.2016175696925353,0.0
expanded_1999_2025,2020,election,q2,QQQ,0.3026814941339153,0.10106392444138002
expanded_1999_2025,2020,election,q2,DEF,0.08361700549471984,-0.11800056419781546
expanded_1999_2025,2020,election,q2,XLV,0.13449883991489386,-0.06711872977764144
expanded_1999_2025,2020,election,q2,XLP,0.08494478965534813,-0.11667278003718717
expanded_1999_2025,2020,election,q2,XLU,0.026910532465185044,-0.17470703722735026
expanded_1999_2025,2020,election,q2,XLK,0.30369496951612573,0.10207739982359043
expanded_1999_2025,2021,post_election,full_year,SPY,0.2872876474848951,0.0
expanded_1999_2025,2021,post_election,full_year,QQQ,0.2741974397960669,-0.013090207688828182
expanded_1999_2025,2021,post_election,full_year,DEF,0.20528647925607602,-0.08200116822881909
expanded_1999_2025,2021,post_election,full_year,XLV,0.26038611628078967,-0.026901531204105433
expanded_1999_2025,2021,post_election,full_year,XLP,0.17205514998752758,-0.11523249749736753
expanded_1999_2025,2021,post_election,full_year,XLU,0.17703988862172526,-0.11024775886316984
expanded_1999_2025,2021,post_election,full_year,XLK,0.3474414649949471,0.060153817510052
expanded_1999_2025,2021,post_election,apr_oct,SPY,0.1662723688701504,0.0
expanded_1999_2025,2021,post_election,apr_oct,QQQ,0.21262940440077438,0.04635703553062398
expanded_1999_2025,2021,post_election,apr_oct,DEF,0.09107763416025483,-0.07519473470989557
expanded_1999_2025,2021,post_election,apr_oct,XLV,0.15483632646801837,-0.01143604240213203
expanded_1999_2025,2021,post_election,apr_oct,XLP,0.056357151251728244,-0.10991521761842216
expanded_1999_2025,2021,post_election,apr_oct,XLU,0.06090303932786556,-0.10536932954228484
expanded_1999_2025,2021,post_election,apr_oct,XLK,0.22062183240986322,0.05434946353971282
expanded_1999_2025,2021,post_election,jul_dec,SPY,0.11702935839691775,0.0
expanded_1999_2025,2021,post_election,jul_dec,QQQ,0.12518642080213316,0.00815706240521541
expanded_1999_2025,2021,post_election,jul_dec,DEF,0.1321728999720999,0.015143541575182162
expanded_1999_2025,2021,post_election,jul_dec,XLV,0.12687448437148996,0.00984512597457221
expanded_1999_2025,2021,post_election,jul_dec,XLP,0.11651439763912408,-0.0005149607577936699
expanded_1999_2025,2021,post_election,jul_dec,XLU,0.14959495154309477,0.03256559314617702
expanded_1999_2025,2021,post_election,jul_dec,XLK,0.18180541003828576,0.06477605164136802
expanded_1999_2025,2021,post_election,q2,SPY,0.08359324890062148,0.0
expanded_1999_2025,2021,post_election,q2,QQQ,0.11190149971935437,0.028308250818732894
expanded_1999_2025,2021,post_election,q2,DEF,0.0362060063350258,-0.04738724256559568
expanded_1999_2025,2021,post_election,q2,XLV,0.08310344864224306,-0.0004898002583784145
expanded_1999_2025,2021,post_election,q2,XLP,0.030954153142625618,-0.05263909575799586
expanded_1999_2025,2021,post_election,q2,XLU,-0.004980160962895885,-0.08857340986351736
expanded_1999_2025,2021,post_election,q2,XLK,0.1138521715673051,0.03025892266668362
expanded_1999_2025,2022,midterm,full_year,SPY,-0.18175369217890835,0.0
expanded_1999_2025,2022,midterm,full_year,QQQ,-0.32577013204063876,-0.1440164398617304
expanded_1999_2025,2022,midterm,full_year,DEF,-0.0011675000732708218,0.18058619210563753
expanded_1999_2025,2022,midterm,full_year,XLV,-0.02079297686273518,0.16096071531617318
expanded_1999_2025,2022,midterm,full_year,XLP,-0.00809424895941524,0.17365944321949311
expanded_1999_2025,2022,midterm,full_year,XLU,0.014429650046224207,0.19618334222513256
expanded_1999_2025,2022,midterm,full_year,XLK,-0.2772629762360088,-0.09550928405710046
expanded_1999_2025,2022,midterm,apr_oct,SPY,-0.13765023500763274,0.0
expanded_1999_2025,2022,midterm,apr_oct,QQQ,-0.23047175598588976,-0.09282152097825702
expanded_1999_2025,2022,midterm,apr_oct,DEF,-0.04511531285069259,0.09253492215694015
expanded_1999_2025,2022,midterm,apr_oct,XLV,-0.02298117398297661,0.11466906102465613
expanded_1999_2025,2022,midterm,apr_oct,XLP,-0.02802808517888744,0.1096221498287453
expanded_1999_2025,2022,midterm,apr_oct,XLU,-0.08984241643491364,0.047807818572719096
expanded_1999_2025,2022,midterm,apr_oct,XLK,-0.1913494223805624,-0.05369918737292967
expanded_1999_2025,2022,midterm,jul_dec,SPY,0.022569162188641467,0.0
expanded_1999_2025,2022,midterm,jul_dec,QQQ,-0.04596418565912863,-0.0685333478477701
expanded_1999_2025,2022,midterm,jul_dec,DEF,0.04680808429033445,0.024238922101692983
expanded_1999_2025,2022,midterm,jul_dec,XLV,0.06794548512149112,0.045376322932849655
expanded_1999_2025,2022,midterm,jul_dec,XLP,0.04700779563244106,0.024438633443799596
expanded_1999_2025,2022,midterm,jul_dec,XLU,0.02036580370137364,-0.002203358487267826
expanded_1999_2025,2022,midterm,jul_dec,XLK,-0.0158475899123256,-0.038416752100967066
expanded_1999_2025,2022,midterm,q2,SPY,-0.1611025129128879,0.0
expanded_1999_2025,2022,midterm,q2,QQQ,-0.22541299130205672,-0.06431047838916881
expanded_1999_2025,2022,midterm,q2,DEF,-0.049791829677284904,0.111310683235603
expanded_1999_2025,2022,midterm,q2,XLV,-0.059921145317201385,0.10118136759568652
expanded_1999_2025,2022,midterm,q2,XLP,-0.04174445684460093,0.11935805606828698
expanded_1999_2025,2022,midterm,q2,XLU,-0.050614848300219895,0.11048766461266801
expanded_1999_2025,2022,midterm,q2,XLK,-0.19807252250423546,-0.03697000959134755
expanded_1999_2025,2023,pre_election,full_year,SPY,0.2617579498645455,0.0
expanded_1999_2025,2023,pre_election,full_year,QQQ,0.548556185153622,0.28679823528907655
expanded_1999_2025,2023,pre_election,full_year,DEF,-0.01775239549515384,-0.2795103453596993
expanded_1999_2025,2023,pre_election,full_year,XLV,0.020665770614948453,-0.24109217924959703
expanded_1999_2025,2023,pre_election,full_year,XLP,-0.008182170166377123,-0.2699401200309226
expanded_1999_2025,2023,pre_election,full_year,XLU,-0.07174770585903567,-0.33350565572358115
expanded_1999_2025,2023,pre_election,full_year,XLK,0.5601837127392593,0.2984257628747138
expanded_1999_2025,2023,pre_election,apr_oct,SPY,0.028931082643968598,0.0
expanded_1999_2025,2023,pre_election,apr_oct,QQQ,0.09637609642013034,0.06744501377616174
expanded_1999_2025,2023,pre_election,apr_oct,DEF,-0.06990839126458925,-0.09883947390855785
expanded_1999_2025,2023,pre_election,apr_oct,XLV,-0.030082050629493873,-0.05901313327346247
expanded_1999_2025,2023,pre_election,apr_oct,XLP,-0.0790446028414391,-0.1079756854854077
expanded_1999_2025,2023,pre_election,apr_oct,XLU,-0.10388990855159641,-0.132820991195565
expanded_1999_2025,2023,pre_election,apr_oct,XLK,0.09068682773125714,0.06175574508728854
expanded_1999_2025,2023,pre_election,jul_dec,SPY,0.08040171634663351,0.0
expanded_1999_2025,2023,pre_election,jul_dec,QQQ,0.11295579670057254,0.03255408035393903
expanded_1999_2025,2023,pre_election,jul_dec,DEF,0.0034518875240738822,-0.07694982882255963
expanded_1999_2025,2023,pre_election,jul_dec,XLV,0.03633305188236058,-0.04406866446427293
expanded_1999_2025,2023,pre_election,jul_dec,XLP,-0.014859061021541553,-0.09526077736817506
expanded_1999_2025,2023,pre_election,jul_dec,XLU,-0.015210697478466373,-0.09561241382509988
expanded_1999_2025,2023,pre_election,jul_dec,XLK,0.11191014105263863,0.03150842470600512
expanded_1999_2025,2023,pre_election,q2,SPY,0.08680378302966174,0.0
expanded_1999_2025,2023,pre_election,q2,QQQ,0.15267136787514413,0.06586758484548239
expanded_1999_2025,2023,pre_election,q2,DEF,0.0015502407121235073,-0.08525354231753823
expanded_1999_2025,2023,pre_election,q2,XLV,0.02947907517827053,-0.05732470785139121
expanded_1999_2025,2023,pre_election,q2,XLP,-0.0001850501219889944,-0.08698883315165074
expanded_1999_2025,2023,pre_election,q2,XLU,-0.02546371315237217,-0.11226749618203391
expanded_1999_2025,2023,pre_election,q2,XLK,0.15372622623345467,0.06692244320379293
expanded_1999_2025,2024,election,full_year,SPY,0.2488646784300117,0.0
expanded_1999_2025,2024,election,full_year,QQQ,0.2557825412930894,0.006917862863077717
expanded_1999_2025,2024,election,full_year,DEF,0.12657240284827864,-0.12229227558173306
expanded_1999_2025,2024,election,full_year,XLV,0.024744469352987908,-0.2241202090770238
expanded_1999_2025,2024,election,full_year,XLP,0.12202154611850369,-0.126843132311508
expanded_1999_2025,2024,election,full_year,XLU,0.23312219040044213,-0.015742488029569568
expanded_1999_2025,2024,election,full_year,XLK,0.21630625542000015,-0.03255842301001155
expanded_1999_2025,2024,election,apr_oct,SPY,0.09397281926226997,0.0
expanded_1999_2025,2024,election,apr_oct,QQQ,0.09299346708063072,-0.000979352181639248
expanded_1999_2025,2024,election,apr_oct,DEF,0.0973310650869963,0.0033582458247263247
expanded_1999_2025,2024,election,apr_oct,XLV,0.0017966228873818046,-0.09217619637488816
expanded_1999_2025,2024,election,apr_oct,XLP,0.06277991664628235,-0.031192902615987617
expanded_1999_2025,2024,election,apr_oct,XLU,0.23534131836909467,0.1413684991068247
expanded_1999_2025,2024,election,apr_oct,XLK,0.07086850666333877,-0.023104312598931198
expanded_1999_2025,2024,election,jul_dec,SPY,0.08385628882945984,0.0
expanded_1999_2025,2024,election,jul_dec,QQQ,0.07026354583979932,-0.013592742989660511
expanded_1999_2025,2024,election,jul_dec,DEF,0.038783418183645946,-0.04507287064581389
expanded_1999_2025,2024,election,jul_dec,XLV,-0.048313558114595034,-0.13216984694405487
expanded_1999_2025,2024,election,jul_dec,XLP,0.03979333973534227,-0.044062949094117565
expanded_1999_2025,2024,election,jul_dec,XLU,0.1275936745983759,0.04373738576891606
expanded_1999_2025,2024,election,jul_dec,XLK,0.031336845881347664,-0.05251944294811217
expanded_1999_2025,2024,election,q2,SPY,0.04379105575825881,0.0
expanded_1999_2025,2024,election,q2,QQQ,0.08076730412029676,0.036976248362037945
expanded_1999_2025,2024,election,q2,DEF,0.01608950230916495,-0.027701553449093863
expanded_1999_2025,2024,election,q2,XLV,-0.009537014405458621,-0.053328070163717434
expanded_1999_2025,2024,election,q2,XLP,0.010452714642354533,-0.03333834111590428
expanded_1999_2025,2024,election,q2,XLU,0.046296829476891066,0.0025057737186322537
expanded_1999_2025,2024,election,q2,XLK,0.08813982542226184,0.04434876966400303
expanded_1999_2025,2025,post_election,full_year,SPY,0.17719061307023432,0.0
expanded_1999_2025,2025,post_election,full_year,QQQ,0.2077254840592282,0.03053487098899388
expanded_1999_2025,2025,post_election,full_year,DEF,0.10950207689362546,-0.06768853617660886
expanded_1999_2025,2025,post_election,full_year,XLV,0.14503728378059222,-0.032153329289642096
expanded_1999_2025,2025,post_election,full_year,XLP,0.015161623787909306,-0.162028989282325
expanded_1999_2025,2025,post_election,full_year,XLU,0.1602437495027853,-0.01694686356744901
expanded_1999_2025,2025,post_election,full_year,XLK,0.2460593797775963,0.06886876670736197
expanded_1999_2025,2025,post_election,apr_oct,SPY,0.22628725883503154,0.0
expanded_1999_2025,2025,post_election,apr_oct,QQQ,0.3445931002172833,0.11830584138225175
expanded_1999_2025,2025,post_election,apr_oct,DEF,0.029039547901229534,-0.197247710933802
expanded_1999_2025,2025,post_election,apr_oct,XLV,-0.002797820926909167,-0.2290850797619407
expanded_1999_2025,2025,post_election,apr_oct,XLP,-0.05313707329117745,-0.279424332126209
expanded_1999_2025,2025,post_election,apr_oct,XLU,0.1454985676283611,-0.08078869120667043
expanded_1999_2025,2025,post_election,apr_oct,XLK,0.4605066674197955,0.23421940858476398
expanded_1999_2025,2025,post_election,jul_dec,SPY,0.11002854933190465,0.0
expanded_1999_2025,2025,post_election,jul_dec,QQQ,0.11633422483736977,0.006305675505465125
expanded_1999_2025,2025,post_election,jul_dec,DEF,0.06372509488604838,-0.04630345444585626
expanded_1999_2025,2025,post_election,jul_dec,XLV,0.1586183281276321,0.048589778795727456
expanded_1999_2025,2025,post_election,jul_dec,XLP,-0.026299485966253644,-0.1363280352981583
expanded_1999_2025,2025,post_election,jul_dec,XLU,0.060478364799679385,-0.04955018453222526
expanded_1999_2025,2025,post_election,jul_dec,XLK,0.14025732290212067,0.030228773570216028
expanded_1999_2025,2025,post_election,q2,SPY,0.10777191871295244,0.0
expanded_1999_2025,2025,post_election,q2,QQQ,0.17772634488293337,0.06995442616998093
expanded_1999_2025,2025,post_election,q2,DEF,-0.010576147774122413,-0.11834806648707485
expanded_1999_2025,2025,post_election,q2,XLV,-0.07243700169498823,-0.18020892040794068
expanded_1999_2025,2025,post_election,q2,XLP,-0.0017700613675034615,-0.1095419800804559
expanded_1999_2025,2025,post_election,q2,XLU,0.04282805131779388,-0.06494386739515856
expanded_1999_2025,2025,post_election,q2,XLK,0.22844679070500296,0.12067487199205051
pre_modern_1999_2012,1999,pre_election,full_year,SPY,0.20389372014242335,0.0
pre_modern_1999_2012,1999,pre_election,full_year,QQQ,,
pre_modern_1999_2012,1999,pre_election,full_year,DEF,-7.223117131793799e-05,-0.2039659513137413
pre_modern_1999_2012,1999,pre_election,full_year,XLV,0.19505326787270838,-0.008840452269714971
pre_modern_1999_2012,1999,pre_election,full_year,XLP,-0.14257859766664815,-0.3464723178090715
pre_modern_1999_2012,1999,pre_election,full_year,XLU,-0.04408503338451708,-0.24797875352694043
pre_modern_1999_2012,1999,pre_election,full_year,XLK,0.6513734481308118,0.4474797279883884
pre_modern_1999_2012,1999,pre_election,apr_oct,SPY,0.07342245344039577,0.0
pre_modern_1999_2012,1999,pre_election,apr_oct,QQQ,0.25312732516985137,0.1797048717294556
pre_modern_1999_2012,1999,pre_election,apr_oct,DEF,0.030391659825947936,-0.04303079361444784
pre_modern_1999_2012,1999,pre_election,apr_oct,XLV,0.006138374268692237,-0.06728407917170354
pre_modern_1999_2012,1999,pre_election,apr_oct,XLP,-0.054989119965438205,-0.12841157340583398
pre_modern_1999_2012,1999,pre_election,apr_oct,XLU,0.1373276238580392,0.06390517041764343
pre_modern_1999_2012,1999,pre_election,apr_oct,XLK,0.16140057471199953,0.08797812127160376
pre_modern_1999_2012,1999,pre_election,jul_dec,SPY,0.07773860973714042,0.0
pre_modern_1999_2012,1999,pre_election,jul_dec,QQQ,0.5856827252129662,0.5079441154758257
pre_modern_1999_2012,1999,pre_election,jul_dec,DEF,-0.03401008957183271,-0.11174869930897313
pre_modern_1999_2012,1999,pre_election,jul_dec,XLV,0.05887628036785442,-0.018862329369286
pre_modern_1999_2012,1999,pre_election,jul_dec,XLP,-0.09544678895392367,-0.17318539869106409
pre_modern_1999_2012,1999,pre_election,jul_dec,XLU,-0.06863628054765614,-0.14637489028479655
pre_modern_1999_2012,1999,pre_election,jul_dec,XLK,0.3307873381757387,0.25304872843859827
pre_modern_1999_2012,1999,pre_election,q2,SPY,0.0704079369644317,0.0
pre_modern_1999_2012,1999,pre_election,q2,QQQ,0.09827283377663742,0.02786489681220572
pre_modern_1999_2012,1999,pre_election,q2,DEF,0.05757435661602339,-0.012833580348408313
pre_modern_1999_2012,1999,pre_election,q2,XLV,0.04799109228390619,-0.022416844680525516
pre_modern_1999_2012,1999,pre_election,q2,XLP,-0.028050996328427558,-0.09845893329285926
pre_modern_1999_2012,1999,pre_election,q2,XLU,0.1551697795435525,0.08476184257912078
pre_modern_1999_2012,1999,pre_election,q2,XLK,0.10631898813479723,0.03591105117036553
pre_modern_1999_2012,2000,election,full_year,SPY,-0.09741554887607973,0.0
pre_modern_1999_2012,2000,election,full_year,QQQ,-0.36114877290836966,-0.26373322403228994
pre_modern_1999_2012,2000,election,full_year,DEF,0.12511728521951793,0.22253283409559765
pre_modern_1999_2012,2000,election,full_year,XLV,-0.11769582154510605,-0.020280272669026322
pre_modern_1999_2012,2000,election,full_year,XLP,0.25542380282727417,0.3528393517033539
pre_modern_1999_2012,2000,election,full_year,XLU,0.22479273292153445,0.3222082817976142
pre_modern_1999_2012,2000,election,full_year,XLK,-0.41879357777039394,-0.3213780288943142
pre_modern_1999_2012,2000,election,apr_oct,SPY,-0.04472390124994308,0.0
pre_modern_1999_2012,2000,election,apr_oct,QQQ,-0.25385259062172794,-0.20912868937178486
pre_modern_1999_2012,2000,election,apr_oct,DEF,0.17461143869910312,0.2193353399490462
pre_modern_1999_2012,2000,election,apr_oct,XLV,-0.038206517471245593,0.006517383778697483
pre_modern_1999_2012,2000,election,apr_oct,XLP,0.2669144387734239,0.311638340023367
pre_modern_1999_2012,2000,election,apr_oct,XLU,0.29797602088274533,0.3426999221326884
pre_modern_1999_2012,2000,election,apr_oct,XLK,-0.2781222495327962,-0.2333983482828531
pre_modern_1999_2012,2000,election,jul_dec,SPY,-0.09196460174046572,0.0
pre_modern_1999_2012,2000,election,jul_dec,QQQ,-0.3752509406523663,-0.2832863389119006
pre_modern_1999_2012,2000,election,jul_dec,DEF,0.10105402389487605,0.19301862563534178
pre_modern_1999_2012,2000,election,jul_dec,XLV,-0.078057708511303,0.01390689322916272
pre_modern_1999_2012,2000,election,jul_dec,XLP,0.13951896758829485,0.23148356932876057
pre_modern_1999_2012,2000,election,jul_dec,XLU,0.24602463681763886,0.3379892385581046
pre_modern_1999_2012,2000,election,jul_dec,XLK,-0.42214528043545285,-0.33018067869498713
pre_modern_1999_2012,2000,election,q2,SPY,-0.03159959931575951,0.0
pre_modern_1999_2012,2000,election,q2,QQQ,-0.14668938829595457,-0.11508978898019506
pre_modern_1999_2012,2000,election,q2,DEF,0.061032193058220496,0.09263179237398
pre_modern_1999_2012,2000,election,q2,XLV,-0.03616881687645235,-0.00456921756069284
pre_modern_1999_2012,2000,election,q2,XLP,0.19199522681567704,0.22359482613143655
pre_modern_1999_2012,2000,election,q2,XLU,0.027008839761568204,0.05860843907732771
pre_modern_1999_2012,2000,election,q2,XLK,-0.10526352766427216,-0.07366392834851265
pre_modern_1999_2012,2001,post_election,full_year,SPY,-0.11758507716648947,0.0
pre_modern_1999_2012,2001,post_election,full_year,QQQ,-0.3334476487801855,-0.21586257161369604
pre_modern_1999_2012,2001,post_election,full_year,DEF,-0.0700169699781299,0.047568107188359576
pre_modern_1999_2012,2001,post_election,full_year,XLV,-0.008257807222957103,0.10932726994353237
pre_modern_1999_2012,2001,post_election,full_year,XLP,-0.09927200578543038,0.018313071381059087
pre_modern_1999_2012,2001,post_election,full_year,XLU,-0.13005194301115142,-0.012466865844661945
pre_modern_1999_2012,2001,post_election,full_year,XLK,-0.2335327865906901,-0.11594770942420063
pre_modern_1999_2012,2001,post_election,apr_oct,SPY,-0.08733417860065806,0.0
pre_modern_1999_2012,2001,post_election,apr_oct,QQQ,-0.13409951285684152,-0.046765334256183455
pre_modern_1999_2012,2001,post_election,apr_oct,DEF,-0.06440011711846816,0.022934061482189905
pre_modern_1999_2012,2001,post_election,apr_oct,XLV,-0.11858709415491187,-0.0312529155542538
pre_modern_1999_2012,2001,post_election,apr_oct,XLP,0.013697063390970987,0.10103124199162905
pre_modern_1999_2012,2001,post_election,apr_oct,XLU,-0.10088521746903434,-0.013551038868376275
pre_modern_1999_2012,2001,post_election,apr_oct,XLK,-0.1391125994139808,-0.051778420813322734
pre_modern_1999_2012,2001,post_election,jul_dec,SPY,-0.06098284745002658,0.0
pre_modern_1999_2012,2001,post_election,jul_dec,QQQ,-0.14857803125477442,-0.08759518380474784
pre_modern_1999_2012,2001,post_election,jul_dec,DEF,-0.0370968646796741,0.023885982770352476
pre_modern_1999_2012,2001,post_election,jul_dec,XLV,-0.08599441800280128,-0.025011570552774698
pre_modern_1999_2012,2001,post_election,jul_dec,XLP,0.05185861660161506,0.11284146405164164
pre_modern_1999_2012,2001,post_election,jul_dec,XLU,-0.08620289525758562,-0.025220047807559043
pre_modern_1999_2012,2001,post_election,jul_dec,XLK,-0.14802972971054806,-0.08704688226052149
pre_modern_1999_2012,2001,post_election,q2,SPY,0.05363455362982883,0.0
pre_modern_1999_2012,2001,post_election,q2,QQQ,0.1673056180517647,0.11367106442193586
pre_modern_1999_2012,2001,post_election,q2,DEF,0.03140566512044396,-0.02222888850938487
pre_modern_1999_2012,2001,post_election,q2,XLV,0.10224623522706544,0.04861168159723661
pre_modern_1999_2012,2001,post_election,q2,XLP,-0.01345870434947205,-0.06709325797930088
pre_modern_1999_2012,2001,post_election,q2,XLU,0.002643158189850503,-0.050991395439978326
pre_modern_1999_2012,2001,post_election,q2,XLK,0.135887013007147,0.08225245937731818
pre_modern_1999_2012,2002,midterm,full_year,SPY,-0.21584594105451071,0.0
pre_modern_1999_2012,2002,midterm,full_year,QQQ,-0.37368259812111115,-0.15783665706660044
pre_modern_1999_2012,2002,midterm,full_year,DEF,-0.163604725039055,0.05224121601545573
pre_modern_1999_2012,2002,midterm,full_year,XLV,-0.007389968878396491,0.20845597217611422
pre_modern_1999_2012,2002,midterm,full_year,XLP,-0.20094086662589683,0.014905074428613885
pre_modern_1999_2012,2002,midterm,full_year,XLU,-0.2877549656371322,-0.0719090245826215
pre_modern_1999_2012,2002,midterm,full_year,XLK,-0.38166881493877347,-0.16582287388426276
pre_modern_1999_2012,2002,midterm,apr_oct,SPY,-0.22085177828347669,0.0
pre_modern_1999_2012,2002,midterm,apr_oct,QQQ,-0.31918989053006874,-0.09833811224659206
pre_modern_1999_2012,2002,midterm,apr_oct,DEF,-0.21032287124964522,0.01052890703383147
pre_modern_1999_2012,2002,midterm,apr_oct,XLV,-0.08921150407779022,0.13164027420568647
pre_modern_1999_2012,2002,midterm,apr_oct,XLP,-0.20474662971429436,0.016105148569182326
pre_modern_1999_2012,2002,midterm,apr_oct,XLU,-0.33851024592998025,-0.11765846764650356
pre_modern_1999_2012,2002,midterm,apr_oct,XLK,-0.318873386074104,-0.0980216077906273
pre_modern_1999_2012,2002,midterm,jul_dec,SPY,-0.10002909635791524,0.0
pre_modern_1999_2012,2002,midterm,jul_dec,QQQ,-0.06628356742306718,0.03374552893484806
pre_modern_1999_2012,2002,midterm,jul_dec,DEF,-0.100583663830072,-0.0005545674721567639
pre_modern_1999_2012,2002,midterm,jul_dec,XLV,-0.034241738256537424,0.06578735810137781
pre_modern_1999_2012,2002,midterm,jul_dec,XLP,-0.09320709522390602,0.006822001134009215
pre_modern_1999_2012,2002,midterm,jul_dec,XLU,-0.19116330886960597,-0.09113421251169074
pre_modern_1999_2012,2002,midterm,jul_dec,XLK,-0.06195001620220353,0.03807908015571171
pre_modern_1999_2012,2002,midterm,q2,SPY,-0.13284724249179247,0.0
pre_modern_1999_2012,2002,midterm,q2,QQQ,-0.2762059578454391,-0.14335871535364664
pre_modern_1999_2012,2002,midterm,q2,DEF,-0.11264151561953561,0.020205726872256857
pre_modern_1999_2012,2002,midterm,q2,XLV,-0.06431419865475863,0.06853304383703385
pre_modern_1999_2012,2002,midterm,q2,XLP,-0.14491206297033732,-0.012064820478544847
pre_modern_1999_2012,2002,midterm,q2,XLU,-0.1311400743449458,0.0017071681468466826
pre_modern_1999_2012,2002,midterm,q2,XLK,-0.26995790429659106,-0.13711066180479858
pre_modern_1999_2012,2003,pre_election,full_year,SPY,0.28181557187385575,0.0
pre_modern_1999_2012,2003,pre_election,full_year,QQQ,0.4966861960882334,0.21487062421437764
pre_modern_1999_2012,2003,pre_election,full_year,DEF,0.17752651714910583,-0.10428905472474992
pre_modern_1999_2012,2003,pre_election,full_year,XLV,0.14930098338905018,-0.13251458848480557
pre_modern_1999_2012,2003,pre_election,full_year,XLP,0.11173347253799792,-0.17008209933585783
pre_modern_1999_2012,2003,pre_election,full_year,XLU,0.2646592692363543,-0.017156302637501453
pre_modern_1999_2012,2003,pre_election,full_year,XLK,0.38675448898459996,0.10493891711074421
pre_modern_1999_2012,2003,pre_election,apr_oct,SPY,0.25190058388204917,0.0
pre_modern_1999_2012,2003,pre_election,apr_oct,QQQ,0.3932675155089118,0.14136693162686265
pre_modern_1999_2012,2003,pre_election,apr_oct,DEF,0.14219966662707106,-0.1097009172549781
pre_modern_1999_2012,2003,pre_election,apr_oct,XLV,0.054023530866211145,-0.19787705301583802
pre_modern_1999_2012,2003,pre_election,apr_oct,XLP,0.15289600708501472,-0.09900457679703445
pre_modern_1999_2012,2003,pre_election,apr_oct,XLU,0.21944348173751638,-0.03245710214453279
pre_modern_1999_2012,2003,pre_election,apr_oct,XLK,0.37202780026696236,0.1201272163849132
pre_modern_1999_2012,2003,pre_election,jul_dec,SPY,0.14959584479338184,0.0
pre_modern_1999_2012,2003,pre_election,jul_dec,QQQ,0.21783840074311,0.06824255594972817
pre_modern_1999_2012,2003,pre_election,jul_dec,DEF,0.06670292234628383,-0.082892922447098
pre_modern_1999_2012,2003,pre_election,jul_dec,XLV,0.034595386940274864,-0.11500045785310697
pre_modern_1999_2012,2003,pre_election,jul_dec,XLP,0.08864491630730287,-0.06095092848607897
pre_modern_1999_2012,2003,pre_election,jul_dec,XLU,0.07411638397709108,-0.07547946081629076
pre_modern_1999_2012,2003,pre_election,jul_dec,XLK,0.20234155745970206,0.05274571266632022
pre_modern_1999_2012,2003,pre_election,q2,SPY,0.15627441007882137,0.0
pre_modern_1999_2012,2003,pre_election,q2,QQQ,0.18613855162161563,0.029864141542794265
pre_modern_1999_2012,2003,pre_election,q2,DEF,0.1346133861827381,-0.021661023896083265
pre_modern_1999_2012,2003,pre_election,q2,XLV,0.10082787910315028,-0.05544653097567109
pre_modern_1999_2012,2003,pre_election,q2,XLP,0.09054497968084418,-0.06572943039797718
pre_modern_1999_2012,2003,pre_election,q2,XLU,0.21242829646213512,0.056153886383313756
pre_modern_1999_2012,2003,pre_election,q2,XLK,0.19370636321074874,0.037431953131927376
pre_modern_1999_2012,2004,election,full_year,SPY,0.10697858170546937,0.0
pre_modern_1999_2012,2004,election,full_year,QQQ,0.10538539394123103,-0.0015931877642383352
pre_modern_1999_2012,2004,election,full_year,DEF,0.10736131049776598,0.00038272879229661605
pre_modern_1999_2012,2004,election,full_year,XLV,0.012730053967478394,-0.09424852773799097
pre_modern_1999_2012,2004,election,full_year,XLP,0.07645420165103634,-0.03052438005443303
pre_modern_1999_2012,2004,election,full_year,XLU,0.2358582912895799,0.12887970958411055
pre_modern_1999_2012,2004,election,full_year,XLK,0.05637662242954766,-0.050601959275921704
pre_modern_1999_2012,2004,election,apr_oct,SPY,0.008719105046891329,0.0
pre_modern_1999_2012,2004,election,apr_oct,QQQ,0.029575549001051193,0.020856443954159865
pre_modern_1999_2012,2004,election,apr_oct,DEF,0.0008183315271010905,-0.007900773519790238
pre_modern_1999_2012,2004,election,apr_oct,XLV,-0.05403233020360243,-0.06275143525049376
pre_modern_1999_2012,2004,election,apr_oct,XLP,-0.03958972334338584,-0.04830882839027717
pre_modern_1999_2012,2004,election,apr_oct,XLU,0.09874352568052602,0.0900244206336347
pre_modern_1999_2012,2004,election,apr_oct,XLK,-0.009921055371789222,-0.01864016041868055
pre_modern_1999_2012,2004,election,jul_dec,SPY,0.06791036886698443,0.0
pre_modern_1999_2012,2004,election,jul_dec,QQQ,0.06789462393693801,-1.5744930046412975e-05
