asset,signal_date,entry_date,direction,zero_bucket,near_52w_high,signal_price,entry_price,macd,signal,histogram,distance_from_52w_high,rsi14,recent_rsi_ge70,forward_return_4w,max_drawdown_4w,forward_return_8w,max_drawdown_8w,forward_return_13w,max_drawdown_13w,forward_return_26w,max_drawdown_26w,forward_return_52w,max_drawdown_52w
SPY,2024-04-19,2024-04-22,bearish,above_zero,False,483.3956604003906,487.8472595214844,17.214892904009105,18.436289100546443,-1.2213961965373379,-0.053357873657451704,56.19178408551123,True,0.06071415099633248,-0.01903699004997994,0.09759468087229273,-0.01903699004997994,0.08089934184627467,-0.04682558884757859,0.1660327594920461,-0.08405611559573534,0.10791648001639453,-0.18755225458981684
SPY,2024-06-14,2024-06-17,bullish,above_zero,True,529.8843383789062,534.1015625,17.107161887664574,16.769223099995735,0.3379387876688398,0.0,73.59775269069333,True,0.021269906933372384,-0.014021065689695633,-0.0029166742850873506,-0.08405611559573534,0.04701521703356981,-0.08405611559573534,0.09098599886637904,-0.08405611559573534,0.10331378446573547,-0.18755225458981684
SPY,2024-08-02,2024-08-05,bearish,above_zero,True,521.9173583984375,506.7171630859375,16.375667276288823,17.78876084271055,-1.4130935664217255,-0.048375618073297266,57.42343782340312,True,0.06706870372078999,-0.020578996194471677,0.10240851239946158,-0.04137114885253168,0.11807367188890838,-0.04137114885253168,0.1774907751744328,-0.04173395573012517,0.23724285580411797,-0.18755225458981684
SPY,2024-09-27,2024-09-30,bullish,above_zero,True,561.4091186523438,563.6588134765625,15.82192137514653,15.679588152595473,0.1423332225510574,0.0,66.12422846571631,False,0.012322270981244499,-0.011290105396777106,0.041428541418470965,-0.02728406711614395,0.022392129235496494,-0.03571854600220936,-0.12916624887141137,-0.18755225458981684,0.18055631053474253,-0.18755225458981684
SPY,2024-12-27,2024-12-30,bearish,above_zero,True,586.5020141601562,579.80908203125,17.667692072485238,18.098951200457265,-0.4312591279720266,-0.017764619406174464,62.119761194295094,False,0.02859480701908046,-0.024976336209805994,0.010132329893747016,-0.0454863955213296,-0.1384175236157511,-0.17315185946530898,0.07027701821299281,-0.18755225458981684,0.1750580445981258,-0.18755225458981684
SPY,2025-05-16,2025-05-19,bullish,below_zero,True,587.4655151367188,588.108154296875,-3.0430545093585124,-3.047136825130119,0.0040823157716065595,-0.02249075558904745,57.45318264551954,False,0.004505496512710705,-0.02646041269613275,0.05891673803422415,-0.02646041269613275,0.07157920387431393,-0.02646041269613275,0.1142487352063668,-0.050713604177726634,0.2571586883756882,-0.08884972579331007
SPY,2025-11-21,2025-11-24,bearish,above_zero,True,655.2987670898438,664.9437866210938,19.579388225652224,20.856454995718394,-1.2770667700661704,-0.033765251290070575,58.01615254694813,True,0.031795946537494846,-0.025784613970496584,0.033700587978876095,-0.025784613970496584,0.029426297214569797,-0.025784613970496584,0.13137665922953912,-0.08884972579331007,,
SPY,2026-04-24,2026-04-27,bullish,above_zero,True,713.9400024414062,715.1699829101562,8.45457766940308,7.452136482601336,1.002441186801743,0.0,64.68001075661493,False,0.04682989192517595,-0.021820413530181937,0.02526673064589291,-0.04494652583696357,,,,,,
QQQ,2013-01-18,2013-01-22,bullish,above_zero,True,60.044769287109375,60.14323425292969,0.3352607599263848,0.2584946285625301,0.07676613136385474,-0.0385803481477599,56.625981194077134,False,0.00014860916284908932,-0.017440568706530213,0.025141270673672,-0.028282263028124532,0.04125486769534903,-0.040702174653356016,0.12596982859775618,-0.0585384436429317,0.33699636208828676,-0.0585384436429317
QQQ,2013-06-28,2013-07-01,bearish,above_zero,True,64.15476989746094,64.55085754394531,1.397557850571495,1.4556361928509611,-0.05807834227946618,-0.037746689945350353,56.64056293074738,False,0.054664742501013386,-0.01720515428890501,0.047831708784383586,-0.02542190287049395,0.11405941038742151,-0.02542190287049395,0.21118758133086546,-0.03388572991464889,0.3443293254428359,-0.07421105208777057
QQQ,2013-07-12,2013-07-15,bullish,above_zero,True,67.782470703125,67.93550109863281,1.5650491888218951,1.467151934271302,0.09789725455059317,0.0,67.48009326158086,False,0.01590049101336155,-0.01720515428890501,0.03630592461605109,-0.02542190287049395,0.056295722966133166,-0.03388572991464889,0.17164264756848313,-0.03388572991464889,0.28502167794455846,-0.07421105208777057
QQQ,2014-01-24,2014-01-27,bearish,above_zero,True,78.5635757446289,77.80274963378906,3.017618843319667,3.0283409345794654,-0.010722091259798283,-0.0129724224236889,69.64320091272756,True,0.05133891141997626,-0.025549045992236397,0.03702783022392553,-0.02897279980426004,0.02390504897054857,-0.07421105208777057,0.11218177086305792,-0.07421105208777057,0.19900199671261198,-0.08248553504517775
QQQ,2014-02-28,2014-03-03,bullish,above_zero,True,82.16389465332031,81.55453491210938,2.9476554398919745,2.926851654102646,0.02080378578932862,0.0,76.61725790495238,True,-0.020067980626999438,-0.043721746301501496,-0.02576880000928017,-0.07421105208777057,0.02296493124665333,-0.07421105208777057,0.11952112705570572,-0.07421105208777057,0.22762489901320127,-0.08248553504517775
QQQ,2014-03-14,2014-03-17,bearish,above_zero,True,80.6450424194336,81.35445404052734,2.821406972940835,2.912909728237944,-0.09150275529710905,-0.020545704207648674,66.413859282897,True,-0.050152996856223875,-0.06879127638276261,-0.010711045961326549,-0.06879127638276261,0.041728862130837374,-0.06879127638276261,0.12595792424683894,-0.06879127638276261,0.20803652455888155,-0.08248553504517775
QQQ,2014-06-06,2014-06-09,bullish,above_zero,True,84.61249542236328,84.54871368408203,1.7534356417997543,1.6363567963402532,0.11707884545950109,0.0,70.07370429796475,True,0.019010791313348818,-0.015046974477988195,0.02257847860790796,-0.027152163581395827,0.08182074864132893,-0.03095755800936506,0.12481410117642455,-0.08248553504517775,0.17749787966380337,-0.08248553504517775
QQQ,2014-10-03,2014-10-06,bearish,above_zero,True,89.943359375,89.7509765625,2.8296545688885573,2.8711438639952305,-0.04148929510667321,-0.018103735694004253,65.393726239433,True,0.038178774957836836,-0.06764860968095054,0.07421394714650997,-0.06764860968095054,0.05844103626026875,-0.06764860968095054,0.10061961060334035,-0.06764860968095054,0.08344375646047553,-0.13941052118759412
