month,node_id,symbol,value,era,in_universe,stamp_session
2024-02,co:us:JKHY,JKHY,0.43430446333105255,reconstruction,True,2024-02-29
2024-02,co:us:MA,MA,0.24496790205727348,reconstruction,True,2024-02-29
2024-02,co:us:MQ,MQ,0.776534997880881,reconstruction,True,2024-02-29
2024-02,co:us:PYPL,PYPL,0.5018453901575368,reconstruction,True,2024-02-29
2024-02,co:us:SOFI,SOFI,0.7758638945166849,reconstruction,True,2024-02-29
2024-02,co:us:SYF,SYF,0.6365187759875666,reconstruction,True,2024-02-29
2024-02,co:us:TOST,TOST,0.5402063262090254,reconstruction,True,2024-02-29
2024-02,co:us:UPST,UPST,0.5865280799938242,reconstruction,True,2024-02-29
2024-02,co:us:V,V,0.2811344487639735,reconstruction,True,2024-02-29
2024-02,co:us:WU,WU,0.33048343179415857,reconstruction,True,2024-02-29
2024-02,co:us:XYZ,XYZ,0.6135483819471638,reconstruction,True,2024-02-29
2024-03,co:us:AFRM,AFRM,0.663094304440878,reconstruction,True,2024-03-28
2024-03,co:us:AXP,AXP,0.50569577502476,reconstruction,True,2024-03-28
2024-03,co:us:COF,COF,0.5106987024798741,reconstruction,True,2024-03-28
2024-03,co:us:FI,FI,0.4477611844904324,reconstruction,True,2024-03-28
2024-03,co:us:FIS,FIS,0.4795511321440659,reconstruction,True,2024-03-28
2024-03,co:us:FLYW,FLYW,0.6023622999641229,reconstruction,True,2024-03-28
2024-03,co:us:FOUR,FOUR,0.5124746249214256,reconstruction,True,2024-03-28
2024-03,co:us:FUTU,FUTU,0.23464330669583167,reconstruction,True,2024-03-28
2024-03,co:us:GPN,GPN,0.5497739888625379,reconstruction,True,2024-03-28
2024-03,co:us:HOOD,HOOD,0.6175060074971316,reconstruction,True,2024-03-28
2024-03,co:us:JKHY,JKHY,0.428409724311356,reconstruction,True,2024-03-28
2024-03,co:us:MA,MA,0.29081401211995284,reconstruction,True,2024-03-28
2024-03,co:us:MQ,MQ,0.7230237410973439,reconstruction,True,2024-03-28
2024-03,co:us:PYPL,PYPL,0.4304762655264933,reconstruction,True,2024-03-28
2024-03,co:us:SOFI,SOFI,0.7153528617786356,reconstruction,True,2024-03-28
2024-03,co:us:SYF,SYF,0.5181920281796258,reconstruction,True,2024-03-28
2024-03,co:us:TOST,TOST,0.485831860697261,reconstruction,True,2024-03-28
2024-03,co:us:UPST,UPST,0.4887957186765855,reconstruction,True,2024-03-28
2024-03,co:us:V,V,0.34883095721410357,reconstruction,True,2024-03-28
2024-03,co:us:WU,WU,0.2863662717506688,reconstruction,True,2024-03-28
2024-03,co:us:XYZ,XYZ,0.6723906962160477,reconstruction,True,2024-03-28
2024-04,co:us:AFRM,AFRM,0.6447937579877484,reconstruction,True,2024-04-30
2024-04,co:us:AXP,AXP,0.4440370970344582,reconstruction,True,2024-04-30
2024-04,co:us:COF,COF,0.5473663163691685,reconstruction,True,2024-04-30
2024-04,co:us:FI,FI,0.47313368143879014,reconstruction,True,2024-04-30
2024-04,co:us:FIS,FIS,0.46136044476889543,reconstruction,True,2024-04-30
2024-04,co:us:FLYW,FLYW,0.5605857166509234,reconstruction,True,2024-04-30
2024-04,co:us:FOUR,FOUR,0.5285118170827389,reconstruction,True,2024-04-30
2024-04,co:us:FUTU,FUTU,0.4398571521490209,reconstruction,True,2024-04-30
2024-04,co:us:GPN,GPN,0.5089388578522559,reconstruction,True,2024-04-30
2024-04,co:us:HOOD,HOOD,0.5936147279031161,reconstruction,True,2024-04-30
2024-04,co:us:JKHY,JKHY,0.49894508104344837,reconstruction,True,2024-04-30
2024-04,co:us:MA,MA,0.3364433344678174,reconstruction,True,2024-04-30
2024-04,co:us:MQ,MQ,0.6648990204643223,reconstruction,True,2024-04-30
2024-04,co:us:PYPL,PYPL,0.4555105917235626,reconstruction,True,2024-04-30
2024-04,co:us:SOFI,SOFI,0.6453772066906406,reconstruction,True,2024-04-30
2024-04,co:us:SYF,SYF,0.5306330600463112,reconstruction,True,2024-04-30
2024-04,co:us:TOST,TOST,0.44201594298896024,reconstruction,True,2024-04-30
2024-04,co:us:UPST,UPST,0.41381221667126916,reconstruction,True,2024-04-30
2024-04,co:us:V,V,0.41362261830231467,reconstruction,True,2024-04-30
2024-04,co:us:WU,WU,0.3545255244403031,reconstruction,True,2024-04-30
2024-04,co:us:XYZ,XYZ,0.6830081028539547,reconstruction,True,2024-04-30
2024-05,co:us:AFRM,AFRM,0.7566755718914372,reconstruction,True,2024-05-31
2024-05,co:us:AXP,AXP,0.4539719561650036,reconstruction,True,2024-05-31
2024-05,co:us:COF,COF,0.4873989821627704,reconstruction,True,2024-05-31
2024-05,co:us:FI,FI,0.5600522267696328,reconstruction,True,2024-05-31
2024-05,co:us:FIS,FIS,0.4392291389502414,reconstruction,True,2024-05-31
2024-05,co:us:FLYW,FLYW,0.3663686373483902,reconstruction,True,2024-05-31
2024-05,co:us:FOUR,FOUR,0.40589722938975575,reconstruction,True,2024-05-31
2024-05,co:us:FUTU,FUTU,0.48019391734245354,reconstruction,True,2024-05-31
2024-05,co:us:GPN,GPN,0.43622321013037185,reconstruction,True,2024-05-31
2024-05,co:us:HOOD,HOOD,0.5191250000172238,reconstruction,True,2024-05-31
2024-05,co:us:JKHY,JKHY,0.4297550024027191,reconstruction,True,2024-05-31
2024-05,co:us:MA,MA,0.49062793487263445,reconstruction,True,2024-05-31
2024-05,co:us:MQ,MQ,0.638744355885918,reconstruction,True,2024-05-31
2024-05,co:us:PYPL,PYPL,0.6205668380910246,reconstruction,True,2024-05-31
2024-05,co:us:SOFI,SOFI,0.5830585727296478,reconstruction,True,2024-05-31
2024-05,co:us:SYF,SYF,0.5085345973386581,reconstruction,True,2024-05-31
