month,node_id,symbol,value,value_display_shrunk,corr_to_ex_self,sd_own_daily,sd_ex_self_daily,era,in_universe,stamp_session
2025-08,co:us:XYZ,XYZ,1.243172413617207,1.098290635516686,0.7068603187974438,0.024688156833741867,0.014037536723682107,reconstruction,True,2025-08-29
2025-09,co:us:AFRM,AFRM,1.4986324870491117,1.2777507160937067,0.4941627869901427,0.03864446935405384,0.012742723011001022,reconstruction,True,2025-09-30
2025-09,co:us:AXP,AXP,0.5822840414318546,0.6729607419863171,0.5870547289708303,0.013256795375443161,0.013365409082851075,reconstruction,True,2025-09-30
2025-09,co:us:COF,COF,0.5602198411508752,0.6583983698008706,0.5131669000474512,0.014602155135695263,0.013375718128088656,reconstruction,True,2025-09-30
2025-09,co:us:CRCL,CRCL,1.9798064457940159,1.5953255288653434,0.4224741581670003,0.05788440157812492,0.012352047787131629,reconstruction,True,2025-09-30
2025-09,co:us:FI,FI,0.30161881869707563,0.48772169498136286,0.1862712862807754,0.021881248675051326,0.013513242819987349,reconstruction,True,2025-09-30
2025-09,co:us:FIS,FIS,0.7787376015336445,0.8026200916534983,0.5911526336499613,0.017439042295845985,0.013238266344426706,reconstruction,True,2025-09-30
2025-09,co:us:FLYW,FLYW,0.6030268834635459,0.6866510177272334,0.2779987079201545,0.028850179503300894,0.013300091331113956,reconstruction,True,2025-09-30
2025-09,co:us:FOUR,FOUR,0.9082396374531571,0.8880914353603767,0.44022645167108343,0.0270863127891464,0.013128816312681573,reconstruction,True,2025-09-30
2025-09,co:us:FUTU,FUTU,0.6889395003279534,0.7433533448577423,0.27905639333337456,0.03266267416716315,0.01323008485559745,reconstruction,True,2025-09-30
2025-09,co:us:GPN,GPN,0.8659159907951188,0.8601578285660715,0.5192660646958402,0.021967351814277156,0.013173218244779671,reconstruction,True,2025-09-30
2025-09,co:us:HOOD,HOOD,0.7796314799622477,0.8032100514163765,0.28665319105321335,0.0357911887667171,0.013159625714528852,reconstruction,True,2025-09-30
2025-09,co:us:JKHY,JKHY,0.5736689661180583,0.6672747922792115,0.5806185122373281,0.013210668427103672,0.01337070523390846,reconstruction,True,2025-09-30
2025-09,co:us:MA,MA,0.3578112508733376,0.5248087002176958,0.4880714606210292,0.009903735887900987,0.013509163919845113,reconstruction,True,2025-09-30
2025-09,co:us:MQ,MQ,0.8519392779029894,0.850933198057266,0.3822309522838831,0.029312461361746124,0.013151324643304645,reconstruction,True,2025-09-30
2025-09,co:us:PYPL,PYPL,0.9270703209709351,0.9005196864821102,0.6014108350065421,0.020260814798689197,0.013143634598539365,reconstruction,True,2025-09-30
2025-09,co:us:SOFI,SOFI,0.9080239888886211,0.887949107307783,0.4221875782500781,0.02822641207456195,0.01312392701324304,reconstruction,True,2025-09-30
2025-09,co:us:SYF,SYF,0.6337465453130877,0.7069259945479309,0.5757414995575283,0.014674417303765027,0.013331309000554391,reconstruction,True,2025-09-30
2025-09,co:us:TOST,TOST,1.1197285013837357,1.0276740855545585,0.6529901032727395,0.02233876252466273,0.013027256901952966,reconstruction,True,2025-09-30
2025-09,co:us:UPST,UPST,1.4270426051795602,1.2305013940598029,0.39123269116859466,0.04643000356087972,0.012729077028365787,reconstruction,True,2025-09-30
2025-09,co:us:V,V,0.4541899256991223,0.5884186256027137,0.5862525435383179,0.010419212688532973,0.013448756995032079,reconstruction,True,2025-09-30
2025-09,co:us:WU,WU,0.4857189396635148,0.6092277748192128,0.3777892791894994,0.017246461342160783,0.013414194232446783,reconstruction,True,2025-09-30
2025-09,co:us:XYZ,XYZ,1.3915717800791627,1.2070906494935403,0.7316056720765562,0.024479187215062856,0.012869700629704566,reconstruction,True,2025-09-30
2025-10,co:us:AFRM,AFRM,1.6602200103763372,1.39363615444991,0.6231057696706771,0.042104669511755746,0.01580252155670921,reconstruction,True,2025-10-31
2025-10,co:us:AXP,AXP,0.5184782745268379,0.6400866087892406,0.5604064971445527,0.015451121437984383,0.01670062038745603,reconstruction,True,2025-10-31
2025-10,co:us:COF,COF,0.5976004652207249,0.692307254647206,0.5443577846840779,0.018261896718449726,0.01663486931542631,reconstruction,True,2025-10-31
2025-10,co:us:CRCL,CRCL,1.7051020565508905,1.4232583049251155,0.5049235446438408,0.053048236116685805,0.01570891508472061,reconstruction,True,2025-10-31
2025-10,co:us:FI,FI,1.6440832439685151,1.3829858886207478,0.34329252111748654,0.07459680958456037,0.015576174091885112,reconstruction,True,2025-10-31
2025-10,co:us:FIS,FIS,0.6671486811905117,0.7382090771872654,0.5691971209822578,0.019433380973450556,0.01658014894266235,reconstruction,True,2025-10-31
2025-10,co:us:FLYW,FLYW,0.42626154825517515,0.5792235694499432,0.25352946324264763,0.0281366963860484,0.016734987149030486,reconstruction,True,2025-10-31
2025-10,co:us:FOUR,FOUR,0.9556474571419906,0.9286182693152414,0.535793579477723,0.02914432630822827,0.016340066409900218,reconstruction,True,2025-10-31
2025-10,co:us:FUTU,FUTU,0.6794590326522174,0.7463339091519912,0.3347797849571223,0.03353448642137305,0.016522950778904727,reconstruction,True,2025-10-31
2025-10,co:us:GPN,GPN,0.924067181834144,0.9077752876120627,0.6430955870985834,0.02353856136270172,0.016381433337949287,reconstruction,True,2025-10-31
2025-10,co:us:HOOD,HOOD,0.877967944438315,0.8773497909308156,0.3735104072558363,0.038445189192804145,0.01635558378115802,reconstruction,True,2025-10-31
2025-10,co:us:JKHY,JKHY,0.36453307033832444,0.5384827740248217,0.473780953786432,0.012943953759809635,0.01682316161987277,reconstruction,True,2025-10-31
2025-10,co:us:MA,MA,0.3268454351226925,0.5136089347825046,0.5141908707947765,0.010714426162347046,0.01685585762094391,reconstruction,True,2025-10-31
2025-10,co:us:MQ,MQ,0.6421760121490738,0.7217271156199163,0.34814052298794257,0.030551748161466562,0.016562907025340252,reconstruction,True,2025-10-31
2025-10,co:us:PYPL,PYPL,1.0071212081760283,0.9625909449977063,0.7421640263108492,0.022154776868545185,0.016326216019774343,reconstruction,True,2025-10-31
2025-10,co:us:SOFI,SOFI,1.3511915934263374,1.1896773992629104,0.6377868420311155,0.033994274001515314,0.016045911451823196,reconstruction,True,2025-10-31
2025-10,co:us:SYF,SYF,0.6072131275401932,0.698651611778055,0.6174643855319336,0.01635579601601323,0.01663192226726812,reconstruction,True,2025-10-31
2025-10,co:us:TOST,TOST,0.9870447518708914,0.9493404838363159,0.6768837547270201,0.023820908270692925,0.0163356178133893,reconstruction,True,2025-10-31
2025-10,co:us:UPST,UPST,1.4407293872068054,1.248772343158019,0.48014138977507603,0.04775607000199482,0.015915317633249774,reconstruction,True,2025-10-31
2025-10,co:us:V,V,0.30753527777960427,0.5008642309360664,0.46598321820679134,0.011133911171375408,0.01687031093253699,reconstruction,True,2025-10-31
2025-10,co:us:WU,WU,0.33695375870115835,0.5202804283442921,0.2850793650342076,0.019892075884358748,0.016829669400882607,reconstruction,True,2025-10-31
2025-10,co:us:XYZ,XYZ,1.2479170910438389,1.1215162276904613,0.8415292923508746,0.02395328666977945,0.016152829803650008,reconstruction,True,2025-10-31
2025-11,co:us:AFRM,AFRM,1.6029672733351301,1.364419699894924,0.6343854929800005,0.04248060278592095,0.016811995222063298,reconstruction,True,2025-11-28
